Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
2a9a51a2-c05c-3b24-985e-a7be40d2b634,d613e441-68e8-3502-8adb-3f770a1276bf,Emmaline88 Witting912,F,GENERAL PRACTICE,114 WATER ST,MILFORD,MA,017573007,42.13661855,-71.53474614336832,699,0
e26960a2-e799-3544-ace8-fb16e8e10daa,de29a374-221b-3cb4-8051-a02c1a35e5b7,Gwyneth692 Marvin195,F,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,144,0
a5c17dc9-f3b2-3e80-ae5b-296c4f4c4bb6,b03b624d-c939-3688-986d-9555b8009a3b,Trinity427 Hartmann983,F,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,100,0
846e8d06-2ee5-3c9b-8964-2cce7c5a3fb3,ea153d0a-9ccc-3769-9a25-934b417071b7,Adam631 Towne435,M,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,017015354,42.3095704,-71.4413097,190,0
55ad7b24-57fb-3219-a202-375ee0e0d473,d3085315-9893-34c7-8889-3a31dc17c2b0,Ethyl508 Rau926,F,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,353,0
ea7e361c-6ed9-3806-828c-bafeed5523f2,469171e3-f6ec-3258-8e16-7038f6a439c0,Rodger755 Brakus656,M,GENERAL PRACTICE,COUNTRYSIDE DRIVE,MILFORD,MA,017571252,42.1413353,-71.5192019,57,0
d9a8b5fc-7a08-36c3-9933-f4b650c45c57,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Margarite168 Koepp521,F,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,977,0
4d9e56e2-1957-3c6e-89e7-59a4ea46f53c,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Theodore876 Ankunding277,M,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,192,0
2e2eedbe-8707-3219-bf5e-e4557842fc16,c64c848c-0315-3115-87fa-80c360bb6a73,Mitchel812 Zieme486,M,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,95,0
be2ff86e-c523-31c6-91f1-81c52566d131,76281d34-caff-30e0-8545-bcdf33182109,Raúl937 Sanabria449,M,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,27,0
3cdfcd90-21fc-3c3f-944a-d1627f2424f8,4633340c-c833-30a3-ab0e-f5cfa5fda28b,Lincoln623 Trantow673,M,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,014401377,42.586896550000006,-71.98672640006858,72,0
d51a847a-44a5-32be-9187-544a4e6f1639,20e0567a-b9bf-3dd8-92b3-6a61b5628069,Heide509 Gusikowski974,F,GENERAL PRACTICE,800 WASHINGTON ST,BOSTON,MA,021111552,42.349439700000005,-71.06308467518953,34,0
865e8efc-c3fa-3057-b9c2-085c101897d8,7e97f720-f99d-3402-98a4-a144aaa5bd01,Damian46 Hansen121,M,GENERAL PRACTICE,210 JONES RD,FALMOUTH,MA,025402974,41.5614958,-70.6117407224321,193,0
8952403b-80ed-30e3-9e70-b14e1c619a1c,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Natalya468 Haley279,F,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,63,0
f3ab84af-b3e5-3df3-8ad6-46daec2c8848,a36dcb53-a762-38d4-ae84-40f46195a6dd,Isabel214 de Jesús414,F,GENERAL PRACTICE,260 EASTHAMPTON ROAD,HOLYOKE,MA,010401213,42.226424,-72.646798,2,0
f930fb4c-4c71-371a-b71b-bf4bbdb47446,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,51,0
1656e2cd-7dc6-3292-981d-329dbffa887e,7489f6e0-fee6-3fff-90b6-444868eb907c,Mariette443 Rau926,F,GENERAL PRACTICE,1 KIDDIE DRIVE  SUITE 106,AVON,MA,023221182,42.130150349999994,-71.05720685110387,24,0
b1c695d9-d4b9-3c2e-840a-064b5bc00143,084b19be-a78e-3626-b156-a50134fa7fe2,James276 Smitham825,M,GENERAL PRACTICE,10 RESEARCH PL STE 202,NORTH CHELMSFORD,MA,018632439,42.6389798,-71.3828403,44,0
caa825b4-b645-37d9-b47c-113e5905f01f,06f1d816-dd54-3409-bd94-8dc2745f807c,Erin498 Hand679,M,GENERAL PRACTICE,12 KENT WAY  SUITE 210,BYFIELD,MA,019221221,42.75468625,-70.9451078257969,4,0
457369f2-6566-37ea-9a3b-1b72b77b897c,acffdfa8-1383-3929-8c99-e73969491439,Warren653 O'Keefe54,M,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,157,0
1ec724b6-933d-393a-a5da-c417402fdaa9,545dcda5-7471-374e-9251-b4b685197d3c,Lezlie553 Koss676,F,GENERAL PRACTICE,175 CONNORS STREET,GARDNER,MA,014402637,42.5730593,-71.99713285,51,0
fcebc2eb-2d8e-3654-9451-e5f80b5f3974,45ce6eff-535b-37e2-bed3-1946200aa03f,Mora209 Blanda868,F,GENERAL PRACTICE,309 BELMONT STREET,WORCESTER,MA,016041059,42.280233499999994,-71.7694812367883,87,0
863fa84f-e87e-3f86-8525-4fa1b3698b69,044e0760-ec11-3452-a46e-8af2bbeec083,Melonie209 Towne435,F,GENERAL PRACTICE,90 WEST STREET,WILMINGTON,MA,018873039,42.54038775,-71.13933791916014,5,0
0ab6df36-d746-3e9a-8b12-799c12700b71,43e33b67-64ac-3314-99ee-114fb2b56b80,Vera718 Cummerata161,F,GENERAL PRACTICE,200 HILLSIDE CIRCLE  SUITE 2,WEST SPRINGFIELD,MA,010894681,42.105237,-72.6213712,33,0
fb3070de-5508-3330-85a4-972f1a18aa75,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,868,0
5c34033d-893f-3d0a-a245-ad022674db87,fe30f2b4-9bc8-346e-afba-4455d1766545,Rebeca548 Zapata667,F,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,143,0
96f3bb0b-2ec4-3334-a696-65a586125e07,00fde0ed-5951-3b9f-8413-0f25f85a8d4f,Elmo857 Hodkiewicz467,M,GENERAL PRACTICE,81 OLD COLONY WAY STE D,ORLEANS,MA,026533278,41.78403385,-70.00060868097228,45,0
9ec1e97a-b10b-3a4a-a93b-3c52d1e1da1c,6cf8a214-8d57-3267-85e5-7719e15cd63e,Michel472 Zulauf375,M,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,1137,0
3e2bc0d2-05ff-390e-94dd-2bd44fdc0b60,13161e5b-02d2-3d19-8b48-26ef0becfc83,Janet238 Crooks415,F,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,58,0
690f134e-9814-37fd-9929-4d4734f554b3,4bc0cc09-77e5-37f5-844d-64a6637cae54,Carlena776 Feil794,F,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,1312,0
be2562be-c229-3854-b5e9-f8feabdbf952,b4e81d20-a3d6-39db-8b04-bcc4ab5de7b2,Warren653 Flatley871,M,GENERAL PRACTICE,354 WAVERLY ST,FRAMINGHAM,MA,017027079,42.276938650000005,-71.41386787587439,97,0
84b956be-5bfb-3d86-b950-b43970369889,0fedae9f-701f-3317-9b2f-69aea2202cdc,Willian804 Batz141,M,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,2886,0
52f41e65-bd34-3f9e-bcc6-945056b05ea2,9043e647-568d-3e87-9fc0-756a416392d3,Deandre599 Hartmann983,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,86,0
5bc08864-e568-3895-ad31-dc4efa7ae23f,0cc04ba5-137a-3ef8-acda-e79b25960b2a,Bernardo699 Homenick806,M,GENERAL PRACTICE,25 ADAMS ROAD,WILLIAMSTOWN,MA,012672928,42.7009605,-73.18515951851253,10,0
410d8464-bc83-351b-94cd-9791f4e2f90b,733fc7d0-7cf3-3995-82ef-a9883b807273,Daryl568 Yundt842,M,GENERAL PRACTICE,175 FRANKLIN STREET,NORTH ADAMS,MA,012472712,42.70707,-73.10094536747326,14,0
6899fcea-0eab-3ab6-8400-36e7ef9ff7f0,86bbc3aa-e927-3d56-9d77-ab701b4b2926,Tynisha348 Howe413,F,GENERAL PRACTICE,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,4,0
57c9538c-5149-30a6-b4ff-71ec61e0bcf6,9ab139f5-d278-31b4-b44e-feffdea65613,Shayla126 White193,F,GENERAL PRACTICE,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,42,0
6a372cc5-0662-3275-b05d-af8975b4082e,21fa25b9-6842-3a3c-bef2-2eb383ad525e,Patrick786 Langosh790,M,GENERAL PRACTICE,180 LOW ST,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,3,0
20fdd52f-f275-340c-91d9-c2e6dadd1902,4b7c1695-a178-3e03-8651-51acfd3b8372,Jesusita936 O'Keefe54,F,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,49,0
216788a1-2371-3be7-9118-784c414eb4e3,5c2e4b0c-fb84-3f95-bbec-a96c18600bf5,Joaquin141 Schneider199,M,GENERAL PRACTICE,61 COOPER ST,AGAWAM,MA,010012149,42.0804485,-72.61914987322373,10,0
88ea7f8e-cf55-37b2-b2fc-1ba1d4fbf0d0,a3327df4-d092-350b-b551-e60c82076c9a,Debra128 Predovic534,F,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,138,0
f7e7898c-26a4-30cf-92ed-573cfc2f8cea,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Guadalupe206 Hodkiewicz467,M,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,1,0
aa49401e-a84e-3c77-9b59-c8bd918e84b5,aade280a-3b90-3e48-9648-91109a964a63,Johna806 Klein929,F,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,1243,0
07773525-ce29-3b72-b516-158dacbfb0e3,6adc9d34-9b73-3285-abb7-56e567f1ba26,Candy565 Wunsch504,F,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,10,0
153f821c-5e51-3da4-80a3-1621cd2c693f,df3ffcde-b9eb-3965-acdf-f56a6d1424c4,Maurice742 Brakus656,M,GENERAL PRACTICE,1 ARSENAL MARKET PL,WAYLAND,MA,017781840,42.3632063,-71.3606721,1,0
83869532-afef-3d65-be66-4274649770cb,981338c4-287c-3621-bc45-8b0b9f1b8922,Cari853 Kohler843,F,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,165,0
959a12c7-0bd5-3252-b0f9-4ad76db6fbcf,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Doyle959 Crooks415,M,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,6,0
9ebe317a-d8b4-3318-a627-561ef11b2ded,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Nicholle822 Fisher429,F,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,949,0
26b1e1db-bd02-3acb-a1bb-d4fa5b942014,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Leif534 Dare640,M,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,93,0
97f0ff3a-42af-32fb-a0c8-5bcc40c28e5a,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Jack927 Rippin620,M,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,77,0
61890e4b-9ec9-3ba9-942f-5fddd9467b26,ecadbc11-930c-3903-b706-f8ef4bc9089e,Marco Antonio298 Terrazas956,M,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,169,0
0ffacff4-d66a-3a2f-8cd2-5c390660aeef,0f9d1260-db33-3483-b2b6-5483cfcb739c,Lizette501 Lebsack687,F,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,30,0
7db22e26-a77e-3d50-b39d-e021e80bdf25,ad007cc5-a3df-3aa7-886d-5123ab59d189,Josefina523 Garibay313,F,GENERAL PRACTICE,85 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601634,41.98443775,-71.33190349847027,5,0
48d1216f-8fbe-3742-85e3-9ffe1390a8b1,4423a3d7-46d2-3713-bf15-197f9e0fabf5,Scarlett814 Hettinger594,F,GENERAL PRACTICE,67 HUNT ST,PITTSFIELD,MA,012015117,42.451302,-73.260018,22,0
febf8d08-c121-321e-a258-931438dfff88,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Teresa94 Mireles421,F,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,266,0
dfe4f5e2-f7e8-3de5-a528-95f9e06ee859,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Danelle47 Ondricka197,F,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,41,0
0bc5afef-992a-3ed3-979f-056b0b297c5b,794b1cc2-97be-30a4-83a0-4bf6add43c74,Hugo693 Gutmann970,M,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,45,0
b9d2a966-d8f1-38e6-9f5f-f96e552b3757,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,2336,0
80902b61-6f38-31a4-9f70-afe5f7664620,a1434ca1-a1ac-3884-abc7-fc4c35cc8b68,Guillermo498 Dietrich576,M,GENERAL PRACTICE,390 ORLEANS ROAD,NORTH CHATHAM,MA,026501154,41.700306363636365,-69.96549390909091,20,0
f19e87e2-72cf-331a-9a0b-295cf519f91b,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,2850,0
6acdf2a8-a3e2-32b9-b748-0f633e2d93a0,b0016371-afcb-37a6-8f90-5e3786e7806f,Shella455 Toy286,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,2,0
c1b1b213-d5da-36d8-b4a5-bcfc756bdc6c,3b021cb6-4745-3d9d-8436-230055f770bd,Eleni953 Franecki195,F,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,505,0
04bc983f-df30-3093-b79d-e24db9477c8a,7b95b4ab-5bb6-3abc-b0e5-02689f84228d,Audra143 Beatty507,F,GENERAL PRACTICE,20 POND MEADOW DR,READING,MA,018673261,42.516645499999996,-71.09917578750729,64,0
30f55fae-d1e4-34e3-9d17-ea2d81d38689,86880e58-8753-3c63-b057-33781df70528,Glenn0 Keeling57,F,GENERAL PRACTICE,49 SAMOSET AVE,HULL,MA,020452512,42.2810432,-70.8703157542509,45,0
cf3c141e-9f36-3444-bf3f-4ea66884c6a8,83f59b06-c094-345b-afae-856f22c1ac2c,Justin359 Gutmann970,M,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,112,0
a0371908-edcd-3835-87a2-ad25ba51e05b,aaa7ebaf-b1a0-38c1-ba89-a16712cf431c,Elsa29 Ponce361,F,GENERAL PRACTICE,16 PLEASANT STREET,BRIDGEWATER,MA,023242420,41.98625885,-70.97978204646246,41,0
29405e58-3815-3fd0-8d26-5bdd4baacd56,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,84,0
0fbc2116-de65-30fe-891a-ba199294b280,36705572-6b8a-337d-9d01-be1087ce4650,Javier97 Rubio813,M,GENERAL PRACTICE,233 WINTHROP ST,TAUNTON,MA,027804428,41.89112605,-71.11254102062864,33,0
2fa96688-0240-3e24-8bb0-4850a94b8354,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Dierdre747 Leuschke194,F,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,86,0
6e839019-ea03-3673-8c4a-600ff7255a53,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Darwin703 O'Hara248,M,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,119,0
62d91189-b8c9-3f53-a8a2-4f482c1c259d,545ea18f-060c-389b-98f8-b6943979c207,Izetta651 Farrell962,F,GENERAL PRACTICE,6 ESSEX CENTER DR STE 201,PEABODY,MA,019602906,42.539944,-70.950156,137,0
b397c684-3cd8-3664-9a25-612d570ec37e,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,901,0
1b560b49-1da1-3f9c-830e-7715892cee81,2c1eda9d-6d75-3c4e-86f1-d850d4ccfcdf,Cyrus914 Moore224,M,GENERAL PRACTICE,238 W MAIN ST,NORTHBOROUGH,MA,015321804,42.31181264999999,-71.65685612428547,2,0
e2c9f9d5-cbbf-3925-8fd4-03d3acf1eaac,b20a0fe1-53b3-33fc-8acb-bc9a2df64e57,Prince887 Schoen8,M,GENERAL PRACTICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,4,0
494d461e-bcb4-3a43-a458-adac8a709cb3,2befa435-3070-3350-a15c-e43ac1e84b24,Teressa589 Schuster709,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,38,0
46e73ab8-f4f8-38d6-831a-610509dedf86,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Hilary419 Schaefer657,F,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,1204,0
461a0dae-ee9f-313c-9d01-bfbbfc66102b,c92cc255-6778-3307-8092-987d667be4ce,Merle11 Bogisich202,M,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,59,0
cd30e059-979c-3e13-9021-7b676bc0adb9,00ffb204-07b4-3c72-a678-fa252e6cf86c,Kathlene786 Satterfield305,F,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,486,0
bfc015e5-04d5-3af9-b8a9-1d95176d4504,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,405,0
7fd89a6d-3d4f-3517-b97a-15863dbc22a0,70a26106-6797-39f8-83e6-6bcf212b99ad,Zackary401 Mohr916,M,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,28,0
97769d22-d7a5-35fa-9045-77bf410b74c7,b8421363-9807-3b16-a146-95336eea5cfb,Cleveland582 Kuphal363,M,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,1834,0
58979c36-ce25-3d63-9bef-0d16e15712d2,8424b5ec-ba0a-32e9-94ae-a9d397884093,Ileen763 Casper496,F,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,42,0
f174571a-4872-3b75-822b-dde0f1294ca3,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Olympia319 Bradtke547,F,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,43,0
561b0581-90a5-3215-b44b-9a32ff389155,37111f41-8bc5-35d3-9cd9-5b447a11ffd1,Derek111 Greenholt190,M,GENERAL PRACTICE,TEN INGALLS COURT,METHUEN,MA,018443712,42.7262016,-71.1908924,158,0
4e54f518-8943-3520-8317-4def8eb3650b,7567027f-af4e-3cd6-b1bf-e764ca3a5866,Kandice471 Rodriguez71,F,GENERAL PRACTICE,215 BICENTENNIAL HWY,SPRINGFIELD,MA,011181962,42.095480800000004,-72.50509214731676,1,0
1287e542-5007-3ee8-bef3-ccd3be92f47d,68ea50ba-275f-3f6c-ad1f-0aefae7144eb,Alan320 West559,M,GENERAL PRACTICE,25 ARMORY ST,WEST NEWTON,MA,024652110,42.3504314,-71.21988040449209,3,0
601b2694-55d4-381b-b1fd-3a58d4e7e2d2,945104f1-4b95-3eed-bd02-5efa0afbf34d,Lauri399 Keebler762,F,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,11,0
af211588-45bd-37b7-928e-1f2947e93a87,3076e02a-deac-3e81-96a9-1d32cbda6fca,Cecil300 Kilback373,M,GENERAL PRACTICE,59 EASTWOOD CIRCLE,GARDNER,MA,014403901,42.567006649999996,-71.97817904424542,16,0
010baeb7-e1d0-3c51-ad97-216c9c2b741c,e854f053-5621-31fa-afa1-29040b0d7466,Latrice352 Ferry570,F,GENERAL PRACTICE,1575 BLUE HILL AVE,BOSTON,MA,021262122,42.2698727,-71.0940406,30,0
0383f649-8d7a-3497-8ef4-15c99f83c4fe,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Tana168 Collins926,F,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,43,0
0c43b459-f9c4-327d-86af-8a1d9ec788c9,136e0049-9edf-355f-9d7c-aabc5c74761d,Leonardo412 Schiller186,M,GENERAL PRACTICE,255 LEBANON AVE,PITTSFIELD,MA,012017828,42.4320582,-73.3065210384207,2,0
d0a485a5-8add-3310-a964-d0c4a2536153,65f0254a-73a3-3b06-bced-54d511445535,Maira380 Carter549,F,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,14,0
8d8a7fb8-c5d2-3163-9f63-8aa4f9db7680,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,María Soledad68 Menéndez746,F,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,61,0
9fdd012a-6938-3e2d-b188-d5375a0a28dd,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,1238,0
53853ac6-a1ca-39ee-8149-da44e712a728,6170552c-4d27-3e64-8068-64a380f1837d,Leo278 Pacocha935,M,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,696,0
fcdf9b1c-4d5c-32b4-aa7c-b662274e4758,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,172,0
10c2f17f-ac8f-3468-b961-36b8f617bee6,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,1704,0
42291f8b-87f1-3924-a5ea-646f48304e19,06988693-a9d8-392b-a2ce-a07de8a931ad,Jimmie93 Reinger292,M,GENERAL PRACTICE,136 BOSTON POST RD,SUDBURY,MA,017762406,42.3638568,-71.39664274207772,1,0
bd2c7f43-97e2-3fa0-bd6b-fba5741aee21,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Wilfredo622 Little434,M,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,2,0
dd63f2d4-bd5f-3742-b318-dd6cbbf7dcc7,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Leah288 Sauer652,F,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,25,0
856f8f22-76fc-35f3-ad92-5f62a9495ec7,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Olin642 Kulas532,M,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,226,0
cd171f6e-9ecb-3727-855e-be14e0d87e78,18df2721-3f76-3f83-94d5-63597cedd298,Kylee806 Romaguera67,F,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,482,0
a6754535-7ba1-36cb-b656-152deb5ad08a,b1965e0b-9ef4-3e96-bad6-cb88ea7e7324,Jerrell6 Breitenberg711,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,61,0
b2182bea-b330-300d-8e13-f5769dfec784,38508743-50d1-3429-8fe2-37e42ddaf20e,Erick204 Mayer370,M,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,763,0
fdf83970-557f-302b-9c9c-e1c890dc8e64,2f735290-1603-31b5-b561-7c8e0d413170,Amado512 Adams676,M,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,299,0
6bb9e1a0-0752-3ca9-9166-557d4eeff989,27bf2e46-7445-35e7-9106-3ce1b074db47,Kathryn101 Donnelly343,F,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,1,0
43c84bbe-4208-3902-920e-00cf8348c9fd,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Tamisha203 Wilderman619,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,117,0
4cf083b3-5a9a-3c25-8917-cf21d891baf6,970993ce-f590-3150-9733-0e02c569b87f,Anthony633 Wilderman619,F,GENERAL PRACTICE,150 YORK ST,STOUGHTON,MA,020721829,42.144646800000004,-71.09875876961266,1,0
726f529c-c637-38b0-80b0-2f6ecf203d17,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Victoria535 Roob72,F,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,387,0
d89db957-7f97-3325-8fa5-f5e60cbef224,8d110f42-6f75-3751-b0c5-b45ab08333a1,Lino542 Feest103,M,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,104,0
